date,id,tweets,sentiment,processed_tweets
2022-10-10,1579406753669971968,sahabat di libur weekend kemarin tim ibu kota nusantara ikn yg terdiri dr  orang melakukan kegiatan orientasi pengenalan pembangunan ikn nantinya tim ini akan menjadi bagian dari pembangunan ikn khususnya bidang cipta karya yang dilaksanakan mulai tahun  hingga,,sahabat libur weekend kemarin tim yg dr  orang kegiatan orientasi pengenalan tim bidang cipta karya dilaksanakan 
2022-10-10,1579387507652689921,baru ketahuan anies ternyata ogah ibu kota pindah ke ikn nusantara nasdem kena sindir pdip,,ketahuan anies ogah pindah nasdem kena sindir pdip
2022-10-10,1579382940928442368,presiden joko widodo berencana menjadikan kawasan strategis nasional ksn di ikn nusantara agar menjadi kota hutan berkelanjutan rencana ini tertuang dalam perpres nomor  tahun  tentang rencana tata ruang kawasan strategis nasional ibu kota nusantara tahun,,berencana menjadikan strategis nasional ksn hutan berkelanjutan rencana tertuang perpres nomor   rencana tata ruang strategis nasional
2022-10-10,1579357048172875776,"pembangunan ibu kota negara ikn nusantara merupakan upaya pemerintah untuk mengusung pembangunan ekonomi yang inklusif

aceh mendukung ikn",,"upaya mengusung ekonomi inklusif

aceh mendukung"
2022-10-10,1579344415071834112,berita aceh  masyarakat daya siap memberdayakan seni dan budaya di ibu kota negara baru nusantara,,berita aceh  masyarakat daya memberdayakan seni budaya
2022-10-10,1579342201850855427,update aceh  masyarakat daya siap memberdayakan seni dan budaya di ibu kota negara baru nusantara,,update aceh  masyarakat daya memberdayakan seni budaya
2022-10-10,1579311938462711808,pembangunan ibu kota nusantara sebagai sustainable forest city akan didukung oleh sejumlah pakar pemukiman lintas negara di kongres earoph,,sustainable forest city didukung pakar pemukiman lintas kongres earoph
2022-10-10,1579308286343786496,"anies gagal atasi banjir ibu kota
sumatera selatan",,"anies gagal atasi banjir kota
sumatera selatan"
2022-10-10,1579308242299420672,"anies gagal memimpin ibu kota
jadi gubernur bae gagal apolagi nak jadi presiden kacau indonesia dibuatnyo
sumatera selatan",,"anies gagal memimpin kota
jadi gubernur bae gagal apolagi nak kacau dibuatnyo
sumatera selatan"
2022-10-10,1579294882312892417,dengan mengusung visi sebagai kota dunia untuk semua ibu kota nusantara menggambarkan sebuah peradaban baru masyarakat yang pembangunannya menerapkan tata kelola berstandar global serta sesuai dengan kaidah pembangunan berkelanjutan,,mengusung visi dunia menggambarkan peradaban masyarakat pembangunannya menerapkan tata kelola berstandar global sesuai kaidah berkelanjutan
2022-10-10,1579291298678607877,jakarta diprediksi akan menjadi kota startup indonesia setelah ibu kota pindah ke ikn nusantara,,jakarta diprediksi startup pindah
2022-10-10,1579271276970930176,"apa dia sengaja ya mau benamkan jakarta
dia dan kelompok pendukung nya  kan keki dan kesel bener ibu kota mau di pindahin ke kalimantan
jahat bukan",,"sengaja ya benamkan jakarta
dia kelompok pendukung nya  keki kesel bener pindahin kalimantan
jahat"
2022-10-09,1579248704942649344,"keberadaan ibu kota negara nusantara di wilayah kabupaten ppi provinsi kaltim kecamatan sepaku dinilai memberikan potensi yang besar untuk bisnis pengembangan perumahan
bisnis pengembang perumahan semakin potensial dengan hadirnya ikn masyarakat semakin berminat beli rumah",,"keberadaan wilayah kabupaten ppi provinsi kaltim kecamatan sepaku dinilai potensi bisnis pengembangan perumahan
bisnis pengembang perumahan potensial hadirnya masyarakat berminat beli rumah"
2022-10-09,1579247802093568000,dalam prosesnya kadin bersama otorita ibu kota nusantara telah melaksanakan premarket sounding dengan para investor,,prosesnya kadin melaksanakan premarket sounding investor
2022-10-09,1579245658921238528,pemerintah sedang menyelesaikan rancangan peraturan pemerintah yang mengatur pemberian insentif bagi investor dalam pembangunan ibu kota negara nusantara agar dpt meningkatkan minat para investor,,menyelesaikan rancangan peraturan mengatur pemberian insentif investor dpt meningkatkan minat investor
2022-10-09,1579245517183123456,tarik minat investor di ikn nusantara pemerintah siapkan sejumlah insentif pemerintah sedang menyelesaikan rancangan peraturan pemerintah yang mengatur pemberian insentif bagi investor dalam pembangunan ibu kota negara nusantara,,tarik minat investor siapkan insentif menyelesaikan rancangan peraturan mengatur pemberian insentif investor
2022-10-09,1579245426766917633,kadin bersama otorita ibu kota nusantara telah melaksanakan premarket sounding dengan para investor,,kadin melaksanakan premarket sounding investor
2022-10-09,1579245326052925440,pemerintah merancang peraturan pemerintah yang mengatur pemberian insentif bagi investor dalam membangun ibu kota negara ikn nusantara,,merancang peraturan mengatur pemberian insentif investor membangun
2022-10-09,1579245324635279360,pemerintah sedang menyiapkan sejumlah insentif untuk tarik minat para investor di ibu kota negara ikn nusantara,,insentif tarik minat investor
2022-10-09,1579229064732512256,"perlahan namun bakal terjadisebutan ibukota indonesia di tukar ibu kota nusantaraberikut nama indonesia akanpemimpin saat ini lupa sejarah
sebelum merdeka sebutan nusantara itu luasfilipina malaysiasingapura dulu bagian nusantara yang terpecah oleh inggris dan belanda",,"perlahan terjadisebutan ibukota tukar nusantaraberikut nama akanpemimpin lupa sejarah
sebelum merdeka sebutan luasfilipina malaysiasingapura terpecah inggris belanda"
2022-10-09,1579153579205877760,"akan ada pembangunan tempat ibadah agama buddha seperti wihara kelenteng bio candi arama kuil dan cetiya di ibu kota nusantara ikn 
sedangkan disana gak ada yg buddha di kabtsb calon ikn 
lalu untuk siapa ya",,"ibadah agama buddha wihara kelenteng bio candi arama kuil cetiya 
sedangkan disana gak yg buddha kabtsb calon 
lalu ya"
2022-10-09,1579114127930245120,banjir melanda aceh utara sejak selasa  hingga jumat  sebagian titik genangan mulai surut tetapi di jantung lhoksukon ibu kota aceh utara masih cukup parah,,banjir melanda aceh utara selasa  jumat  genangan surut jantung lhoksukon aceh utara parah
2022-10-09,1579098373621428224,"kawasan inti pusat pemerintahan ibu kota nusantara kipp ikn dirancang sebagai sebuah kota yang terhubung dan menyatu dengan alam





 berjuang bersama maluku",,"inti pusat pemerintahan kipp dirancang terhubung menyatu alam





 berjuang maluku"
2022-10-09,1579096739708952581,"kawasan inti pusat pemerintahan ibu kota nusantara kipp ikn dirancang sebagai sebuah kota yang terhubung dan menyatu dengan alam





 maluku bisa",,"inti pusat pemerintahan kipp dirancang terhubung menyatu alam





 maluku"
2022-10-09,1579039360611418112,kawasan inti pusat pemerintahan ibu kota nusantara,,inti pusat pemerintahan
2022-10-09,1579031737698758656,"pembangunan ibu kota nusantara




 
sulawesi utara",,"nusantara




 
sulawesi utara"
2022-10-09,1579003730069897216,pemerintah sedang menyelesaikan rancangan peraturan pemerintah yang mengatur pemberian insentif bagi investor dalam pembangunan ibu kota negara ikn nusantara di penajam paser utara kalimantan timur,,menyelesaikan rancangan peraturan mengatur pemberian insentif investor penajam paser utara
2022-10-09,1579003374338338816,"kawasan inti pusat pemerintahan ibu kota nusantara 





ternate  malut  maluku utara",,"inti pusat pemerintahan 





ternate  malut  maluku utara"
2022-10-09,1578990331366092803,"pembangunan ibu kota nusantara sebagai wujud indonesia maju dan cerdas
pemuda arsitek se jawa bali dukung pembangunan ikn nusantara",,"wujud maju cerdas
pemuda arsitek jawa bali dukung"
2022-10-09,1578968095632154624,"kawasan inti pusat pemerintahan ibu kota nusantara dirancang sebagai sebuah kota yang terhubung dan menyatu dengan alam





 
bali",,"inti pusat pemerintahan dirancang terhubung menyatu alam





 
bali"
2022-10-09,1578946602580185089,pembangunan ibu kota nusantara bukanlah hanya membangun fisik semesta tetapi membangun kota yang yang layak huni dan dicintai warganya,,membangun fisik semesta membangun layak huni dicintai warganya
2022-10-09,1578938135320240128,"hal tsb diungkapkan dirjen cipta karya kementerian pupr diana kusumastuti secara onlinepada acara orientasi pengenalan kegiatan ibu kota nusantara yang diselenggarakan 
oleh bppw kalimantan timur di kota balikpapan selama tiga hari sejak hari jumatminggu",,"tsb dirjen cipta karya kementerian pupr diana kusumastuti onlinepada acara orientasi pengenalan kegiatan diselenggarakan 
oleh bppw balikpapan jumatminggu"
2022-10-09,1578937798572507136,"kegiatan pembangunan ibu kota nusantara ikn yg dilaksanakan tahun  hingga  mencakup lebih dr  kegiatan baik yg sifatnya kontraktual maupun swakelolaampmengingat jangka waktu pelaksanaan yg singkat maka pembangunan ikn bidang 
cipta karya perlu segera dilaksanakan",,"kegiatan yg dilaksanakan   mencakup dr  kegiatan yg sifatnya kontraktual swakelolaampmengingat jangka pelaksanaan yg singkat bidang 
cipta karya dilaksanakan"
2022-10-09,1578935025520717824,"banyak hal yang harus dipersiapkan dalam proses pemindahan ke ibu kota yang baru khususnya dalam pengelolaan kearsipan
kebijakan kearsipan apa saja yang disusun oleh arsip nasional republik indonesia anri dalam menuju ikn nusantara",,"dipersiapkan proses pengelolaan kearsipan
kebijakan kearsipan disusun arsip nasional republik anri"
2022-10-09,1578935021078859777,"hai temankeu

uu nomor  tahun  tentang ibu kota negara menjadi landasan dasar dalam pelaksanaan pemindahan ibu kota negara yang sebelumnya dari dki jakarta menuju ikn nusantara",,"hai temankeu

uu nomor   landasan dasar pelaksanaan dki jakarta"
2022-10-09,1578926321505562624,"ikn disebut potensial bikin indonesia jadi pusat teknologi

ibu kota negara ikn nusantara disebut potensial untuk menjadi pusat teknologi di indonesia hal ini disebabkan ikn nusantara memiliki kepadatan yang lebih sedikit dibanding jakarta",,"potensial bikin pusat teknologi

ibu potensial pusat teknologi disebabkan memiliki kepadatan dibanding jakarta"
2022-10-09,1578907199853973504,kepala dinas kesehatan provinsi kalimantan timur jaya mualimin mengungkapkan rumah sakit bertaraf internasional segera dibangun di kawasan ibu kota nusantara,,dinas kesehatan provinsi jaya mualimin rumah sakit bertaraf internasional dibangun
2022-10-08,1578788806278332416,ptpp persero tbk menjalin kerja sama investasi dengan perusahaan korea selatan untuk mengembangkan proyek smart city di ibu kota negara ikn nusantara di kalimantan timur,,ptpp persero tbk menjalin kerja investasi perusahaan korea selatan mengembangkan proyek smart city
2022-10-08,1578763668216754176,mungkin akan ada yang memberi saran agar semua daerah diseluruh indonesia yang kini kebanjiran pindah ke ibu kota nusantara ikn ya,,saran daerah diseluruh kebanjiran pindah ya
2022-10-08,1578739510854025216,uang besar sampai bisa membangun infrastruktur yg bnyk dan ibu kota nusantara datangannya dari china walaupun itu uang perbudakkan orang uyghur muslim yg tak bersalah ga akan saya nyoblos orang km dan ada t khusus di neraka untuk anda dan orang anda,,uang membangun infrastruktur yg bnyk datangannya china uang perbudakkan orang uyghur muslim yg bersalah ga nyoblos orang km t khusus neraka orang
2022-10-08,1578713545260158977,dalam rangka seminar amp konferensi nasional himpunan ilmu gulma indonesia th  dengan tema strategi pengelolaan gulma berbasis teknologi pada era society  dalam mendukung terwujudnya ibu kota nusantara kepala  wirawan budi utomo didapuk jadi narsum,,rangka seminar amp konferensi nasional himpunan ilmu gulma th  tema strategi pengelolaan gulma berbasis teknologi era society  mendukung terwujudnya  wirawan budi utomo didapuk narsum
2022-10-08,1578691553195089922,"setelah satu periode menguasai ibu kota kini sekumpul orang  hadramaut yaman siap menguasai nusantara

sejarah pernah mencatat pribumi adalah rakyat kelas rendah di semenanjung ri",,"periode menguasai sekumpul orang  hadramaut yaman menguasai nusantara

sejarah mencatat pribumi rakyat kelas rendah semenanjung ri"
2022-10-08,1578641722778714112,"banyak dukungan dari tokoh masyarakat di kalimantan untuk pembangunan ibu kota nusantara






banten",,"dukungan tokoh masyarakat nusantara






banten"
2022-10-08,1578635670004064256,pembangunan ibu kota negara ikn nusantara diyakini akan memberikan dampak luar biasa kepada warga kabupaten penajam paser utara,,diyakini dampak warga kabupaten penajam paser utara
2022-10-08,1578590513157922816,presiden rusia vladimir putin tertarik melakukan investasi kereta api di ibu kota negara ikn nusantara,,rusia vladimir putin tertarik investasi kereta api
2022-10-08,1578557351216365568,"berdasarkan ketentuan perpres no  tentang otorita ibu kota nusantara minimal  deputi yang dipilih diutamakan berasal dari unsur masyarakat lokal di kalimantan timur
otorita ikn akan menjaring individu bertalenta profesional serta dengan menerapkan prinsip meritokrasi",,"berdasarkan ketentuan perpres no  minimal  deputi dipilih diutamakan berasal unsur masyarakat lokal timur
otorita menjaring individu bertalenta profesional menerapkan prinsip meritokrasi"
2022-10-08,1578557207053930496,ibu kota nusantara yang ingin di bangun adalah kota masa depan berkelas dunia sehingga diperlukan individu dan organisasi atau birokrasi yang lincah dan profesional untuk menjawab tantangan masa depan,,bangun berkelas dunia individu organisasi birokrasi lincah profesional tantangan
2022-10-08,1578556488104448000,berdasarkan ketentuan peraturan presiden nomor  tentang otorita ibu kota nusantara terdapat paling sedikit dua deputi yang diutamakan dari unsur masyarakat lokal di kalimantan timur,,berdasarkan ketentuan peraturan nomor  deputi diutamakan unsur masyarakat lokal
2022-10-08,1578551012993794049,"minimal  deputi otoritas ikn akan diisi masyarakat lokal kaltim

berdasarkan ketentuan peraturan presiden nomor  tahun  tentang otorita ibu kota nusantara paling sedikit dua deputi yang dipilih diutamakan berasal dari unsur masyarakat lokal di kalimantan timur",,"minimal  deputi otoritas diisi masyarakat lokal kaltim

berdasarkan ketentuan peraturan nomor   deputi dipilih diutamakan berasal unsur masyarakat lokal"
2022-10-08,1578537002676654080,pemerintah akan menggelar jajak pasar atau market sounding untuk mengundang minat investor ke proyek ibu kota negara ikn nusantara,,menggelar jajak pasar market sounding mengundang minat investor proyek
2022-10-07,1578444658774249472,keterangan pers kepala badan otorita ibu kota nusantara di kantor presiden  lewat,,keterangan pers badan kantor 
2022-10-07,1578378187381145600,masih ibukota ya kan ibu kota nusantara,,ibukota ya
2022-10-07,1578366799267053569,paling bodoh yg perna ada dan merusak ibu kota negara lg bagaimana nanti indo kedepan dgn org ini yg ada tenggelam semuanya nusantara ini,,bodoh yg perna merusak lg indo kedepan dgn org yg tenggelam
